732.5000	0.0622131
732.4000	0.0620426
732.3000	0.0618644
732.2000	0.0617963
732.1000	0.0616188
732.0000	0.0613384
731.9000	0.0612363
731.8000	0.0612049
731.7000	0.0611147
731.6000	0.0612746
731.5000	0.0614872
731.4000	0.0616012
731.3000	0.0617926
731.2000	0.0621248
731.1000	0.0623415
731.0000	0.0625285
730.9000	0.0626876
730.8000	0.0626314
730.7000	0.0624957
730.6000	0.0622819
730.5000	0.0621206
730.4000	0.0618775
730.3000	0.0617376
730.2000	0.0615071
730.1000	0.0613647
730.0000	0.0612562
729.9000	0.061299
729.8000	0.0614207
729.7000	0.0616004
729.6000	0.0617404
729.5000	0.0616932
729.4000	0.0616276
729.3000	0.0615278
729.2000	0.0613531
729.1000	0.0611476
729.0000	0.0609726
728.9000	0.0607518
728.8000	0.0605505
728.7000	0.060456
728.6000	0.0604328
728.5000	0.06045
728.4000	0.0605764
728.3000	0.0605942
728.2000	0.0606522
728.1000	0.060672
728.0000	0.0607949
727.9000	0.0608874
727.8000	0.0609271
727.7000	0.0609273
727.6000	0.0608687
727.5000	0.060803
727.4000	0.0607267
727.3000	0.0607271
727.2000	0.0606724
727.1000	0.0607226
727.0000	0.0608181
726.9000	0.0608655
726.8000	0.060969
726.7000	0.0611664
726.6000	0.0612327
726.5000	0.0612816
726.4000	0.0613162
726.3000	0.06128
726.2000	0.0611266
726.1000	0.061049
726.0000	0.0608969
725.9000	0.0607413
725.8000	0.0606679
725.7000	0.0605722
725.6000	0.0604785
725.5000	0.0603586
725.4000	0.0603169
725.3000	0.0602453
725.2000	0.0602219
725.1000	0.0602253
725.0000	0.0602654
724.9000	0.0602951
724.8000	0.0602757
724.7000	0.0603339
724.6000	0.0604807
724.5000	0.0605946
724.4000	0.06067
724.3000	0.0607143
724.2000	0.0607119
724.1000	0.060722
724.0000	0.0607015
723.9000	0.0606808
723.8000	0.0606315
723.7000	0.060577
723.6000	0.060484
723.5000	0.0604064
723.4000	0.0602992
723.3000	0.0602354
723.2000	0.0602502
723.1000	0.0601187
723.0000	0.0599963
722.9000	0.0599227
722.8000	0.0598526
722.7000	0.0598416
722.6000	0.0599316
722.5000	0.0599771
722.4000	0.0599536
722.3000	0.05999
722.2000	0.059956
722.1000	0.0599055
722.0000	0.0599141
721.9000	0.0598851
721.8000	0.0597698
721.7000	0.0596224
721.6000	0.0595285
721.5000	0.0594743
721.4000	0.0593916
721.3000	0.0594281
721.2000	0.0594768
721.1000	0.0595082
721.0000	0.0595691
720.9000	0.0597582
720.8000	0.0599537
720.7000	0.0601776
720.6000	0.0605234
720.5000	0.0608279
720.4000	0.0611142
720.3000	0.0613176
720.2000	0.0614591
720.1000	0.0614179
720.0000	0.0613068
719.9000	0.0610607
719.8000	0.060816
719.7000	0.0604198
719.6000	0.0599843
719.5000	0.0596415
719.4000	0.0593878
719.3000	0.0590868
719.2000	0.0589583
719.1000	0.0589894
719.0000	0.0589433
718.9000	0.059021
718.8000	0.0592441
718.7000	0.0594759
718.6000	0.0597102
718.5000	0.0601735
718.4000	0.0605508
718.3000	0.0608398
718.2000	0.061062
718.1000	0.061179
718.0000	0.0610817
717.9000	0.0608985
717.8000	0.0606041
717.7000	0.0602164
717.6000	0.0598257
717.5000	0.0594882
717.4000	0.059253
717.3000	0.0591516
717.2000	0.0591811
717.1000	0.0592439
717.0000	0.059335
716.9000	0.0594788
716.8000	0.0596122
716.7000	0.0597691
716.6000	0.0598722
716.5000	0.0599415
716.4000	0.0598654
716.3000	0.0597906
716.2000	0.0597331
716.1000	0.0595816
716.0000	0.0594538
715.9000	0.0594089
715.8000	0.0594266
715.7000	0.0594043
715.6000	0.0595614
715.5000	0.0597151
715.4000	0.0598603
715.3000	0.0599963
715.2000	0.0601439
715.1000	0.060112
715.0000	0.0599837
714.9000	0.059902
